Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
186	Spectrogram 1	1	5362.020	5362.069	3023.8	12327.8	9277.3	Phee						
193	Spectrogram 1	3	5793.783	5795.005	3721.6	11397.4	8496.1	Phee						
194	Spectrogram 1	3	5795.191	5796.017	4419.4	10932.2	8300.8	Phee						
196	Spectrogram 1	3	5812.621	5813.470	3721.6	10932.2	8496.1	Phee						
197	Spectrogram 1	3	5813.630	5814.531	3023.8	11164.8	8398.4	Phee						
198	Spectrogram 1	3	5814.678	5815.370	2326.0	10234.4	8300.8	Phee						
199	Spectrogram 1	3	5815.488	5815.730	3489.0	9536.6	7031.2	Phee						
200	Spectrogram 1	3	5837.875	5839.194	2791.2	11164.8	8203.1	Phee						
201	Spectrogram 1	3	5839.420	5840.040	3954.2	10699.6	8203.1	Phee						
202	Spectrogram 1	3	5840.200	5840.602	4884.6	11164.8	8007.8	Phee						
203	Spectrogram 1	3	5854.937	5856.243	3256.4	12560.4	8789.1	Phee						
204	Spectrogram 1	3	5856.433	5857.043	5349.8	11164.8	8691.4	Phee						
205	Spectrogram 1	3	5857.187	5857.674	3256.4	10001.8	7617.2	Phee						
219	Spectrogram 1	3	6636.002	6636.191	5975.1	11073.8	9082.0	Phee						
71	Spectrogram 1	2	7.163	7.411	2326.0	10932.2	7714.8	Trill						
72	Spectrogram 1	2	31.130	31.378	3023.8	10467.0	6835.9	Trill						
73	Spectrogram 1	2	149.619	149.818	3256.4	10467.0	7812.5	Trill						
91	Spectrogram 1	1	170.446	171.031	1860.8	12327.8	8984.4	Trill						
125	Spectrogram 1	1	649.879	649.964	2558.6	12095.2	8593.7	Trill						
138	Spectrogram 1	2	1180.606	1181.027	1860.8	10467.0	7324.2	Trill						
140	Spectrogram 1	1	1407.521	1408.239	5349.8	11164.8	7812.5	Trill						
9	Spectrogram 1	1	1823.873	1824.044	4000.0	18000.0	8593.7	Trill	17.742989	30.445933	NaN	NaN	145.269496	0.000000
142	Spectrogram 1	1	1843.511	1843.723	3489.0	13025.7	8789.1	Trill						
157	Spectrogram 1	2	2376.384	2376.825	1163.0	10467.0	6835.9	Trill						
162	Spectrogram 1	2	3584.010	3584.216	2558.6	9536.6	7128.9	Trill						
163	Spectrogram 1	1	3761.107	3761.666	5117.2	10234.4	7714.8	Trill						
164	Spectrogram 1	2	3807.518	3807.776	3954.2	13723.5	5566.4	Trill						
165	Spectrogram 1	2	4199.801	4199.964	3023.8	9304.0	6152.3	Trill						
167	Spectrogram 1	2	4224.036	4224.308	2093.4	10467.0	7812.5	Trill						
166	Spectrogram 1	2	4226.048	4226.378	1860.8	10001.8	6445.3	Trill						
168	Spectrogram 1	2	4228.704	4228.965	2093.4	10467.0	6152.3	Trill						
169	Spectrogram 1	2	4530.841	4530.959	1628.2	10234.4	7910.2	Trill						
170	Spectrogram 1	2	4608.238	4608.418	5117.2	11630.0	8398.4	Trill						
171	Spectrogram 1	3	4743.817	4744.330	3721.6	11397.4	7812.5	Trill						
172	Spectrogram 1	3	4758.173	4758.956	3954.2	11862.6	7910.2	Trill						
173	Spectrogram 1	1	4779.926	4780.177	4419.4	12095.2	9082.0	Trill						
174	Spectrogram 1	1	4818.673	4819.411	5117.2	12560.4	8496.1	Trill						
177	Spectrogram 1	3	4828.940	4829.394	3954.2	10932.2	8203.1	Trill						
178	Spectrogram 1	2	5134.763	5135.110	3489.0	9304.0	7226.6	Trill						
12	Spectrogram 1	2	5256.780	5257.031	2907.0	12790.7	8105.5	Trill						
179	Spectrogram 1	1	5359.682	5359.822	5582.4	12327.8	9570.3	Trill						
187	Spectrogram 1	2	5446.537	5446.609	2326.0	10001.8	8105.5	Trill						
188	Spectrogram 1	2	5448.582	5448.670	3256.4	11164.8	7128.9	Trill						
189	Spectrogram 1	2	5458.727	5459.031	3489.0	10467.0	7324.2	Trill						
190	Spectrogram 1	1	5682.432	5682.605	1860.8	12793.1	9472.7	Trill						
191	Spectrogram 1	1	5686.721	5686.959	3721.6	11630.0	9277.3	Trill						
192	Spectrogram 1	1	5730.078	5730.205	5117.2	11630.0	8984.4	Trill						
195	Spectrogram 1	2	5799.045	5799.284	3256.4	10001.8	7226.6	Trill						
206	Spectrogram 1	4	5913.347	5913.637	2326.0	15351.7	5761.7	Trill						
207	Spectrogram 1	2	5985.091	5985.388	2791.2	10001.8	7617.2	Trill						
208	Spectrogram 1	2	5987.288	5987.425	1860.8	10467.0	6347.7	Trill						
209	Spectrogram 1	2	6005.283	6005.384	4419.4	9536.6	7226.6	Trill						
210	Spectrogram 1	3	6434.685	6434.812	4884.6	12095.2	9082.0	Trill						
212	Spectrogram 1	3	6440.550	6440.906	5592.1	10690.8	9277.3	Trill						
214	Spectrogram 1	3	6479.089	6479.259	6797.5	11238.2	9179.7	Trill						
215	Spectrogram 1	3	6482.938	6483.082	7455.3	11402.7	9277.3	Trill						
10	Spectrogram 1	3	6531.428	6531.611	4000.0	18000.0	9179.7	Trill	18.594540	19.736956	NaN	NaN	81.799527	0.000000
8	Spectrogram 1	3	6532.046	6532.378	4360.5	12790.7	8593.7	Trill						
217	Spectrogram 1	3	6581.384	6581.515	6139.6	11073.8	9472.7	Trill						
218	Spectrogram 1	3	6585.138	6585.249	5152.7	11896.1	9082.0	Trill						
220	Spectrogram 1	2	6653.273	6653.475	3508.0	9922.5	6933.6	Trill						
221	Spectrogram 1	2	6667.700	6667.792	2850.1	8277.7	6933.6	Trill						
222	Spectrogram 1	2	6753.322	6753.419	3508.0	8935.6	6933.6	Trill						
223	Spectrogram 1	2	6753.478	6753.570	4001.4	8606.7	5664.1	Trill						
11	Spectrogram 1	2	6991.860	6992.124	4000.0	18000.0	7910.2	Trill	14.251930	16.070234	NaN	NaN	85.613967	0.000000
114	Spectrogram 1	3	441.397	442.212	5117.2	11397.4	8984.4	Trillphee						
115	Spectrogram 1	1	516.235	516.824	6512.8	11630.0	8691.4	Trillphee						
137	Spectrogram 1	3	1016.834	1017.690	5117.2	11862.6	8691.4	Trillphee						
139	Spectrogram 1	3	1194.379	1195.251	3721.6	12560.4	9277.3	Trillphee						
141	Spectrogram 1	1	1411.872	1412.777	5582.4	10699.6	7910.2	Trillphee						
143	Spectrogram 1	1	1972.154	1972.529	465.2	13490.9	8886.7	Trillphee						
144	Spectrogram 1	1	2005.446	2005.864	4652.0	12793.1	9082.0	Trillphee						
158	Spectrogram 1	3	3296.101	3296.944	2558.6	11164.8	8203.1	Trillphee						
13	Spectrogram 1	1	5728.035	5728.363	1453.5	12500.0	9375.0	Trillphee						
211	Spectrogram 1	3	6437.643	6438.711	4276.3	11348.7	9375.0	Trillphee						
213	Spectrogram 1	3	6469.103	6470.344	5317.2	10744.8	9960.9	Trillphee						
216	Spectrogram 1	3	6534.523	6535.724	4659.3	11402.7	9765.6	Trillphee						
37	Spectrogram 1	4	32.845	32.974	4000.0	18000.0	8398.4	Twitter	9.897036	21.014710	NaN	NaN	61.502541	0.000000
64	Spectrogram 1	4	33.048	33.111	1744.2	14825.6	7226.6	Twitter						
58	Spectrogram 1	4	33.187	33.252	872.1	13662.8	7128.9	Twitter						
38	Spectrogram 1	4	33.330	33.392	2616.3	13081.4	6835.9	Twitter						
40	Spectrogram 1	4	33.464	33.522	2616.3	11627.9	8398.4	Twitter						
74	Spectrogram 1	3	154.677	154.753	5349.8	14886.5	10742.2	Twitter						
75	Spectrogram 1	3	154.836	154.871	4186.8	13490.9	9570.3	Twitter						
76	Spectrogram 1	3	154.956	154.989	3954.2	14188.7	8105.5	Twitter						
77	Spectrogram 1	3	155.067	155.100	3489.0	13956.1	8105.5	Twitter						
78	Spectrogram 1	3	155.180	155.213	5117.2	13258.3	8105.5	Twitter						
79	Spectrogram 1	3	155.291	155.321	2558.6	13956.1	8007.8	Twitter						
80	Spectrogram 1	3	155.409	155.444	4186.8	13490.9	8007.8	Twitter						
81	Spectrogram 1	3	155.522	155.559	4186.8	14188.7	8007.8	Twitter						
82	Spectrogram 1	3	155.628	155.672	4884.6	13025.7	8105.5	Twitter						
227	Spectrogram 1	3	155.755	155.785	5851.1	12411.3	8398.4	Twitter						
83	Spectrogram 1	3	162.275	162.326	6745.4	14421.3	11132.8	Twitter						
84	Spectrogram 1	3	162.416	162.451	3954.2	14653.9	9472.7	Twitter						
85	Spectrogram 1	3	162.532	162.559	2791.2	14188.7	8105.5	Twitter						
86	Spectrogram 1	3	162.652	162.680	3489.0	13723.5	8007.8	Twitter						
87	Spectrogram 1	3	162.767	162.797	3954.2	13490.9	8007.8	Twitter						
88	Spectrogram 1	3	162.885	162.913	5117.2	13723.5	8007.8	Twitter						
89	Spectrogram 1	3	162.996	163.028	2093.4	13490.9	8007.8	Twitter						
90	Spectrogram 1	3	163.111	163.141	4884.6	13025.7	8789.1	Twitter						
226	Spectrogram 1	3	163.211	163.231	5851.1	10815.6	8203.1	Twitter						
92	Spectrogram 1	3	340.693	340.720	3954.2	15119.1	11718.7	Twitter						
93	Spectrogram 1	3	340.826	340.852	3721.6	14188.7	7812.5	Twitter						
94	Spectrogram 1	3	340.960	340.986	4884.6	13723.5	7812.5	Twitter						
95	Spectrogram 1	3	341.092	341.120	2791.2	14188.7	7812.5	Twitter						
96	Spectrogram 1	3	341.224	341.254	3721.6	13723.5	7617.2	Twitter						
97	Spectrogram 1	3	341.351	341.392	3023.8	13956.1	7714.8	Twitter						
98	Spectrogram 1	3	341.473	341.512	2093.4	13723.5	8203.1	Twitter						
99	Spectrogram 1	3	341.595	341.639	4419.4	12793.1	8203.1	Twitter						
100	Spectrogram 1	3	341.709	341.755	3721.6	12095.2	8105.5	Twitter						
101	Spectrogram 1	3	341.822	341.870	3256.4	11630.0	8300.8	Twitter						
105	Spectrogram 1	2	385.989	386.042	6047.6	16049.5	11132.8	Twitter						
104	Spectrogram 1	2	386.162	386.206	4186.8	14886.5	9863.3	Twitter						
106	Spectrogram 1	2	386.312	386.359	2093.4	14188.7	9082.0	Twitter						
107	Spectrogram 1	2	386.456	386.502	3489.0	13956.1	9082.0	Twitter						
108	Spectrogram 1	2	386.594	386.638	3023.8	13025.7	7714.8	Twitter						
109	Spectrogram 1	2	386.730	386.779	3489.0	11630.0	8691.4	Twitter						
110	Spectrogram 1	2	386.867	386.920	2326.0	14421.3	7714.8	Twitter						
111	Spectrogram 1	2	387.010	387.063	3721.6	12793.1	8398.4	Twitter						
112	Spectrogram 1	2	387.144	387.206	2558.6	12560.4	7714.8	Twitter						
113	Spectrogram 1	2	387.273	387.333	3256.4	12095.2	7324.2	Twitter						
225	Spectrogram 1	2	387.404	387.450	3191.5	11879.4	6250.0	Twitter						
128	Spectrogram 1	2	865.933	865.966	7675.8	14653.9	11230.5	Twitter						
129	Spectrogram 1	2	866.109	866.155	2558.6	14886.5	8691.4	Twitter						
130	Spectrogram 1	2	866.263	866.308	2791.2	14653.9	7031.2	Twitter						
131	Spectrogram 1	2	866.397	866.452	2326.0	14421.3	6738.3	Twitter						
132	Spectrogram 1	2	866.537	866.586	3256.4	13956.1	6543.0	Twitter						
133	Spectrogram 1	2	866.668	866.720	3489.0	13490.9	6738.3	Twitter						
134	Spectrogram 1	2	866.794	866.847	2558.6	12793.1	6738.3	Twitter						
135	Spectrogram 1	2	866.929	866.984	4652.0	12327.8	6445.3	Twitter						
136	Spectrogram 1	2	867.056	867.105	3489.0	10699.6	7128.9	Twitter						
224	Spectrogram 1	2	867.192	867.235	4255.3	10283.7	7031.2	Twitter						
35	Spectrogram 1	2	1328.977	1329.067	4941.9	17441.9	12304.7	Twitter						
17	Spectrogram 1	2	1329.178	1329.222	5232.6	16860.5	9668.0	Twitter						
50	Spectrogram 1	2	1329.326	1329.374	4069.8	15988.4	9277.3	Twitter						
39	Spectrogram 1	2	1329.467	1329.522	3488.4	15697.7	9277.3	Twitter						
66	Spectrogram 1	2	1329.610	1329.665	4360.5	16279.1	8007.8	Twitter						
61	Spectrogram 1	2	1329.753	1329.806	4069.8	15116.3	7910.2	Twitter						
68	Spectrogram 1	2	1329.885	1329.952	4000.0	18000.0	8007.8	Twitter	11.424722	24.860864	NaN	NaN	76.510460	0.000000
57	Spectrogram 1	2	1330.025	1330.088	2616.3	14825.6	8007.8	Twitter						
41	Spectrogram 1	2	1330.159	1330.219	3779.1	13953.5	7421.9	Twitter						
228	Spectrogram 1	2	1330.302	1330.346	3014.2	11524.8	7421.9	Twitter						
46	Spectrogram 1	1	1401.428	1401.493	4000.0	18000.0	11816.4	Twitter	9.321637	20.256474	NaN	NaN	43.454151	0.000000
65	Spectrogram 1	1	1401.571	1401.599	3488.4	16279.1	8203.1	Twitter						
60	Spectrogram 1	1	1401.687	1401.719	2616.3	14825.6	7812.5	Twitter						
63	Spectrogram 1	1	1401.816	1401.841	2907.0	15407.0	7617.2	Twitter						
21	Spectrogram 1	1	1401.934	1401.966	872.1	17151.2	7714.8	Twitter						
24	Spectrogram 1	1	1402.056	1402.093	2907.0	17151.2	7519.5	Twitter						
48	Spectrogram 1	1	1402.176	1402.215	2325.6	16860.5	7421.9	Twitter						
22	Spectrogram 1	1	1402.296	1402.333	2034.9	16860.5	7421.9	Twitter						
70	Spectrogram 1	1	1402.412	1402.453	4069.8	16279.1	7324.2	Twitter						
29	Spectrogram 1	1	1402.516	1402.562	2616.3	12500.0	8203.1	Twitter						
33	Spectrogram 1	1	1402.624	1402.659	4941.9	12500.0	8105.5	Twitter						
145	Spectrogram 1	1	2138.939	2138.978	6047.6	16979.9	11132.8	Twitter						
146	Spectrogram 1	1	2139.053	2139.086	2326.0	15119.1	7714.8	Twitter						
147	Spectrogram 1	1	2139.181	2139.207	1860.8	15816.9	7324.2	Twitter						
148	Spectrogram 1	1	2139.301	2139.338	2558.6	15816.9	7226.6	Twitter						
149	Spectrogram 1	1	2139.431	2139.467	1163.0	15351.7	7128.9	Twitter						
150	Spectrogram 1	1	2139.558	2139.599	3489.0	16282.1	7128.9	Twitter						
151	Spectrogram 1	1	2139.680	2139.724	2791.2	15351.7	7031.2	Twitter						
152	Spectrogram 1	1	2139.805	2139.846	1163.0	15584.3	7128.9	Twitter						
153	Spectrogram 1	1	2139.927	2139.969	3256.4	14188.7	7031.2	Twitter						
154	Spectrogram 1	1	2140.042	2140.086	2558.6	13723.5	7031.2	Twitter						
155	Spectrogram 1	1	2140.158	2140.206	3721.6	12327.8	7031.2	Twitter						
156	Spectrogram 1	1	2140.285	2140.310	3954.2	10234.4	6933.6	Twitter						
53	Spectrogram 1	1	2332.353	2332.388	4000.0	18000.0	9277.3	Twitter	9.045674	21.498060	NaN	NaN	38.021655	0.000000
45	Spectrogram 1	1	2332.466	2332.494	4360.5	15697.7	7714.8	Twitter						
25	Spectrogram 1	1	2332.591	2332.626	2325.6	16569.8	7617.2	Twitter						
43	Spectrogram 1	1	2332.716	2332.759	1453.5	18023.3	7519.5	Twitter						
18	Spectrogram 1	1	2332.840	2332.884	3197.7	17441.9	7324.2	Twitter						
55	Spectrogram 1	1	2332.967	2333.013	2907.0	18895.3	7226.6	Twitter						
52	Spectrogram 1	1	2333.085	2333.138	2325.6	18604.7	7128.9	Twitter						
54	Spectrogram 1	1	2333.217	2333.265	3488.4	16860.5	7128.9	Twitter						
56	Spectrogram 1	1	2333.334	2333.383	2034.9	17732.6	7031.2	Twitter						
34	Spectrogram 1	1	2333.459	2333.505	2907.0	17151.2	7128.9	Twitter						
27	Spectrogram 1	1	2333.577	2333.625	2325.6	18314.0	7031.2	Twitter						
20	Spectrogram 1	1	2333.695	2333.741	4360.5	16279.1	7031.2	Twitter						
49	Spectrogram 1	1	2333.794	2333.847	4651.2	13372.1	6933.6	Twitter						
44	Spectrogram 1	1	2333.909	2333.951	3488.4	13081.4	7714.8	Twitter						
47	Spectrogram 1	1	2348.499	2348.564	5232.6	18604.7	11035.2	Twitter						
67	Spectrogram 1	1	2348.631	2348.668	4069.8	16860.5	7519.5	Twitter						
30	Spectrogram 1	1	2348.760	2348.797	4069.8	17441.9	7324.2	Twitter						
23	Spectrogram 1	1	2348.885	2348.931	2325.6	17441.9	7226.6	Twitter						
32	Spectrogram 1	1	2349.017	2349.065	2325.6	18604.7	7226.6	Twitter						
69	Spectrogram 1	1	2349.141	2349.199	2907.0	17151.2	7031.2	Twitter						
51	Spectrogram 1	1	2349.271	2349.324	1744.2	17151.2	7128.9	Twitter						
59	Spectrogram 1	1	2349.391	2349.444	3197.7	17732.6	7128.9	Twitter						
36	Spectrogram 1	1	2349.506	2349.561	4360.5	15407.0	7031.2	Twitter						
28	Spectrogram 1	1	2349.622	2349.668	4360.5	11918.6	7617.2	Twitter						
26	Spectrogram 1	4	5445.105	5445.158	4651.2	15988.4	10742.2	Twitter						
62	Spectrogram 1	4	5445.249	5445.299	2616.3	15116.3	7324.2	Twitter						
42	Spectrogram 1	4	5445.392	5445.440	2907.0	13953.5	7128.9	Twitter						
19	Spectrogram 1	4	5445.523	5445.576	1453.5	14244.2	6835.9	Twitter						
31	Spectrogram 1	4	5445.650	5445.715	2325.6	14244.2	6347.7	Twitter						
15	Spectrogram 1	4	5445.793	5445.851	2034.9	13662.8	6738.3	Twitter						
16	Spectrogram 1	4	5445.916	5445.967	3779.1	12790.7	6738.3	Twitter						
14	Spectrogram 1	4	5446.043	5446.082	4069.8	12209.3	6543.0	Twitter						
