Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Freq (Hz)	Call Type	Energy Diff	Energy Par	Energy Diff (wl)	Energy Par (wl)	AHR	Exception
9	Spectrogram 1	4	488.700	488.758	4000.0	18000.0	7226.6	Twitter	16.232870	27.441468	NaN	NaN	67.518743	0.000000
10	Spectrogram 1	4	488.837	488.899	4000.0	18000.0	6738.3	Twitter	10.984028	21.233012	NaN	NaN	54.057097	0.000000
11	Spectrogram 1	4	488.971	489.033	2160.5	13271.6	6640.6	Twitter						
12	Spectrogram 1	4	489.102	489.149	3703.7	13888.9	6640.6	Twitter						
143	Spectrogram 1	1	2163.518	2163.544	5666.7	18333.3	8105.5	Twitter						
144	Spectrogram 1	1	2163.655	2163.675	5000.0	15666.7	7714.8	Twitter						
145	Spectrogram 1	1	2163.796	2163.822	5000.0	16333.3	7324.2	Twitter						
146	Spectrogram 1	1	2163.926	2163.952	4666.7	15666.7	7226.6	Twitter						
147	Spectrogram 1	1	2164.054	2164.093	5000.0	16000.0	7226.6	Twitter						
148	Spectrogram 1	1	2164.187	2164.220	3666.7	17000.0	7324.2	Twitter						
149	Spectrogram 1	1	2164.302	2164.347	4333.3	19000.0	7226.6	Twitter						
150	Spectrogram 1	1	2164.432	2164.472	5333.3	18000.0	7128.9	Twitter						
151	Spectrogram 1	1	2164.553	2164.592	4000.0	18333.3	7128.9	Twitter						
152	Spectrogram 1	1	2164.664	2164.716	4666.7	17333.3	7128.9	Twitter						
153	Spectrogram 1	1	2164.782	2164.824	4666.7	18666.7	7128.9	Twitter						
25	Spectrogram 1	2	3840.229	3840.263	7407.4	17284.0	11035.2	Twitter						
26	Spectrogram 1	2	3840.389	3840.425	3395.1	16358.0	9570.3	Twitter						
27	Spectrogram 1	2	3840.543	3840.587	3703.7	15740.7	9375.0	Twitter						
28	Spectrogram 1	2	3840.691	3840.737	2469.1	15740.7	6445.3	Twitter						
29	Spectrogram 1	2	3840.827	3840.883	3086.4	16358.0	6445.3	Twitter						
30	Spectrogram 1	2	3840.968	3841.026	1851.9	15432.1	6445.3	Twitter						
31	Spectrogram 1	2	3841.107	3841.164	2160.5	15740.7	6347.7	Twitter						
32	Spectrogram 1	2	3841.245	3841.305	3703.7	13888.9	6250.0	Twitter						
33	Spectrogram 1	2	3841.379	3841.428	2777.8	12654.3	6738.3	Twitter						
155	Spectrogram 1	1	4793.569	4793.586	8904.1	18150.7	13671.9	Twitter						
44	Spectrogram 1	1	4793.677	4793.697	4000.0	18000.0	8789.1	Twitter	8.417247	17.595779	NaN	NaN	49.144399	0.000000
45	Spectrogram 1	1	4793.799	4793.827	4321.0	14814.8	8007.8	Twitter						
46	Spectrogram 1	1	4793.926	4793.954	925.9	14197.5	7812.5	Twitter						
47	Spectrogram 1	1	4794.055	4794.095	2469.1	15123.5	7714.8	Twitter						
48	Spectrogram 1	1	4794.185	4794.224	1851.9	14814.8	7617.2	Twitter						
49	Spectrogram 1	1	4794.302	4794.346	3395.1	15123.5	7519.5	Twitter						
50	Spectrogram 1	1	4794.425	4794.469	2469.1	15123.5	7519.5	Twitter						
51	Spectrogram 1	1	4794.543	4794.586	2469.1	15432.1	7421.9	Twitter						
52	Spectrogram 1	1	4794.653	4794.702	2160.5	13888.9	7421.9	Twitter						
53	Spectrogram 1	1	4794.767	4794.813	3395.1	13888.9	7226.6	Twitter						
154	Spectrogram 1	1	2164.893	2164.932	4333.3	19000.0	7128.9	Twitter						
158	Spectrogram 1	2	3841.525	3841.548	2241.4	10344.8	6835.9	Twitter						
159	Spectrogram 1	1	2163.385	2163.420	8103.4	18620.7	11132.8	Twitter						
